cid,aid,Host Name,DetectId,Severity,Objective,Tactic,Technique,Process ID,File Name,Description,Company,Detect Date,Scenario,Status,AV Hits,Device Type,FalconHostLink,Parent Process ID,Command Line,MD5,SHA256,User Name,Disposition,Detect Details,fFirstSeen,fLastSeen																												
87a24226f33a42d1a19c24053061654c,5f16cf36b75a42069dda3d85920417e1,BGSOARS10,279174659661,High,Keep Access,Defense Evasion,Disable or Modify Tools,1654896385969,regedit.exe,A process attempted to modify Falcon sensor configuration via the registry. This is indicative of an attempt to tamper with Falcon sensor. Investigate the registry operation and process tree.,Company X,21/05/22 12:17,Suspicious Activity,false_positive,0,Server,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/5f16cf36b75a42069dda3d85920417e1/279174659661?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,1653592187182,"""C:\Windows\regedit.exe"" ",34cd52eeda44a3f616eb52fe38b54529,45a9f75d4cf3457b24ced2123e98e70ff0b709d736544856992f08b234b592f1,adms-bgnlzrv,Policy Disabled + Registry Operation Blocked,"Severity: High	Objective: Keep Access	Tactic: Defense Evasion	Technique: Disable or Modify Tools	Disposition: Policy Disabled + Registry Operation Blocked	Scenario: Suspicious Activity	Description: A process attempted to modify Falcon sensor configuration via the registry. This is indicative of an attempt to tamper with Falcon sensor. Investigate the registry operation and process tree.	AV Hits: 0	Host Name: BGSOARS10	Device Type: Server	Process ID: 1654896385969	File Name: regedit.exe	Command Line: ""C:\Windows\regedit.exe"" 	SHA256: 45a9f75d4cf3457b24ced2123e98e70ff0b709d736544856992f08b234b592f1	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/5f16cf36b75a42069dda3d85920417e1/279174659661?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1653131855,1653139055
87a24226f33a42d1a19c24053061654c,da75a19b0b2f4c43ae9fb13d9530ac59,BGSOA-M36,4.2259721564398E+017,High,Keep Access,Defense Evasion,Disable or Modify Tools,4.22597189914022E+017,regedit.exe,A process attempted to modify Falcon sensor configuration via the registry. This is indicative of an attempt to tamper with Falcon sensor. Investigate the registry operation and process tree.,Company X,21/05/22 07:00,Suspicious Activity,false_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/da75a19b0b2f4c43ae9fb13d9530ac59/422597215643979618?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,4.22595193281663E+017,"""C:\WINDOWS\regedit.exe"" ",5f0d8ef300fa9006861ab19521e65677,37b8d1b2bd10d8632164a2f8f547cbac061f12225237b66943ed24a651641358,Laps_wks,Policy Disabled + Registry Operation Blocked,"Severity: High	Objective: Keep Access	Tactic: Defense Evasion	Technique: Disable or Modify Tools	Disposition: Policy Disabled + Registry Operation Blocked	Scenario: Suspicious Activity	Description: A process attempted to modify Falcon sensor configuration via the registry. This is indicative of an attempt to tamper with Falcon sensor. Investigate the registry operation and process tree.	AV Hits: 0	Host Name: BGSOA-M36	Device Type: Workstation	Process ID: 422597189914022040	File Name: regedit.exe	Command Line: ""C:\WINDOWS\regedit.exe"" 	SHA256: 37b8d1b2bd10d8632164a2f8f547cbac061f12225237b66943ed24a651641358	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/da75a19b0b2f4c43ae9fb13d9530ac59/422597215643979618?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1653112855,1653120055
87a24226f33a42d1a19c24053061654c,141b127366c34541934cc4d99de8be81,BGSOA-M35,4.22596576420414E+017,High,Keep Access,Defense Evasion,Disable or Modify Tools,4.22596503092446E+017,regedit.exe,A process attempted to modify Falcon sensor configuration via the registry. This is indicative of an attempt to tamper with Falcon sensor. Investigate the registry operation and process tree.,Company X,21/05/22 06:55,Suspicious Activity,false_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/141b127366c34541934cc4d99de8be81/422596576420414150?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,4.22595137731151E+017,"""C:\WINDOWS\regedit.exe"" ",5f0d8ef300fa9006861ab19521e65677,37b8d1b2bd10d8632164a2f8f547cbac061f12225237b66943ed24a651641358,Laps_wks,Policy Disabled + Registry Operation Blocked,"Severity: High	Objective: Keep Access	Tactic: Defense Evasion	Technique: Disable or Modify Tools	Disposition: Policy Disabled + Registry Operation Blocked	Scenario: Suspicious Activity	Description: A process attempted to modify Falcon sensor configuration via the registry. This is indicative of an attempt to tamper with Falcon sensor. Investigate the registry operation and process tree.	AV Hits: 0	Host Name: BGSOA-M35	Device Type: Workstation	Process ID: 422596503092446152	File Name: regedit.exe	Command Line: ""C:\WINDOWS\regedit.exe"" 	SHA256: 37b8d1b2bd10d8632164a2f8f547cbac061f12225237b66943ed24a651641358	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/141b127366c34541934cc4d99de8be81/422596576420414150?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1653112551,1653119751
87a24226f33a42d1a19c24053061654c,d8e02cbf876c4dd58665a5801e8e30b3,BGSOA-M31,4.22595907639177E+017,High,Keep Access,Defense Evasion,Disable or Modify Tools,4.22595856519E+017,regedit.exe,A process attempted to modify Falcon sensor configuration via the registry. This is indicative of an attempt to tamper with Falcon sensor. Investigate the registry operation and process tree.,Company X,21/05/22 06:50,Suspicious Activity,false_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/d8e02cbf876c4dd58665a5801e8e30b3/422595907639177111?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,4.22595082390991E+017,"""C:\WINDOWS\regedit.exe"" ",5f0d8ef300fa9006861ab19521e65677,37b8d1b2bd10d8632164a2f8f547cbac061f12225237b66943ed24a651641358,Laps_wks,Policy Disabled + Registry Operation Blocked,"Severity: High	Objective: Keep Access	Tactic: Defense Evasion	Technique: Disable or Modify Tools	Disposition: Policy Disabled + Registry Operation Blocked	Scenario: Suspicious Activity	Description: A process attempted to modify Falcon sensor configuration via the registry. This is indicative of an attempt to tamper with Falcon sensor. Investigate the registry operation and process tree.	AV Hits: 0	Host Name: BGSOA-M31	Device Type: Workstation	Process ID: 422595856519000272	File Name: regedit.exe	Command Line: ""C:\WINDOWS\regedit.exe"" 	SHA256: 37b8d1b2bd10d8632164a2f8f547cbac061f12225237b66943ed24a651641358	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/d8e02cbf876c4dd58665a5801e8e30b3/422595907639177111?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1653112231,1653119431
87a24226f33a42d1a19c24053061654c,55198fdd3ce24bdea9811636ae1079ee,W-523593,210461307069,Low,Falcon Detection Method,Machine Learning,Adware/PUP,3079452505221,Microsoft_activesync.exe,A file written to the file-system surpassed a medium-confidence adware detection threshold.,Company X,20/05/22 22:34,NGAV,true_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/55198fdd3ce24bdea9811636ae1079ee/210461307069?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,3078205553202,"""C:\Users\USXHJXE\Downloads\Microsoft_activesync.exe"" ",113a6997596b68a43042712727844663,0197130f84e162cd89618df251992dea076590a410b219039714d0f364d50921,ADMW-USXHJXE,"Detection, standard detection.","Severity: Low	Objective: Falcon Detection Method	Tactic: Machine Learning	Technique: Adware/PUP	Disposition: Detection, standard detection.	Scenario: NGAV	Description: A file written to the file-system surpassed a medium-confidence adware detection threshold.	AV Hits: 0	Host Name: W-523593	Device Type: Workstation	Process ID: 3079452505221	File Name: Microsoft_activesync.exe	Command Line: ""C:\Users\USXHJXE\Downloads\Microsoft_activesync.exe"" 	SHA256: 0197130f84e162cd89618df251992dea076590a410b219039714d0f364d50921	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/55198fdd3ce24bdea9811636ae1079ee/210461307069?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1653082475,1653089675
87a24226f33a42d1a19c24053061654c,55198fdd3ce24bdea9811636ae1079ee,W-523593,210461307069,Low,Falcon Detection Method,Machine Learning,Adware/PUP,3079453809066,GenericSetup.exe,This file meets the Adware/PUP algorithm's medium-confidence threshold.,Company X,20/05/22 22:34,NGAV,true_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/55198fdd3ce24bdea9811636ae1079ee/210461307069?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,3079452505221,.\GenericSetup.exe,fffd5cc10b8005fb12c592d13fead02f,246b1ee6e676d9e0012b5f9f5b68d98b4bb81597d6c739ff8377e1af1fbeafa4,ADMW-USXHJXE,"Prevention/Quarantine, process was blocked from execution and quarantine was attempted.","Severity: Low	Objective: Falcon Detection Method	Tactic: Machine Learning	Technique: Adware/PUP	Disposition: Prevention/Quarantine, process was blocked from execution and quarantine was attempted.	Scenario: NGAV	Description: This file meets the Adware/PUP algorithm's medium-confidence threshold.	AV Hits: 0	Host Name: W-523593	Device Type: Workstation	Process ID: 3079453809066	File Name: GenericSetup.exe	Command Line: .\GenericSetup.exe	SHA256: 246b1ee6e676d9e0012b5f9f5b68d98b4bb81597d6c739ff8377e1af1fbeafa4	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/55198fdd3ce24bdea9811636ae1079ee/210461307069?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1653082475,1653089675
87a24226f33a42d1a19c24053061654c,55198fdd3ce24bdea9811636ae1079ee,W-523593,210460614558,Low,Falcon Detection Method,Machine Learning,Adware/PUP,3079419975625,Microsoft_activesync.exe,A file written to the file-system surpassed a medium-confidence adware detection threshold.,Company X,20/05/22 22:34,NGAV,true_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/55198fdd3ce24bdea9811636ae1079ee/210460614558?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,3079176040705,"""C:\Users\USXHJXE\Downloads\Microsoft_activesync.exe"" ",113a6997596b68a43042712727844663,0197130f84e162cd89618df251992dea076590a410b219039714d0f364d50921,ADMW-USXHJXE,"Detection, standard detection.","Severity: Low	Objective: Falcon Detection Method	Tactic: Machine Learning	Technique: Adware/PUP	Disposition: Detection, standard detection.	Scenario: NGAV	Description: A file written to the file-system surpassed a medium-confidence adware detection threshold.	AV Hits: 0	Host Name: W-523593	Device Type: Workstation	Process ID: 3079419975625	File Name: Microsoft_activesync.exe	Command Line: ""C:\Users\USXHJXE\Downloads\Microsoft_activesync.exe"" 	SHA256: 0197130f84e162cd89618df251992dea076590a410b219039714d0f364d50921	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/55198fdd3ce24bdea9811636ae1079ee/210460614558?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1653082453,1653089653
87a24226f33a42d1a19c24053061654c,55198fdd3ce24bdea9811636ae1079ee,W-523593,210460614558,Low,Falcon Detection Method,Machine Learning,Adware/PUP,3079429147353,GenericSetup.exe,This file meets the Adware/PUP algorithm's medium-confidence threshold.,Company X,20/05/22 22:34,NGAV,true_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/55198fdd3ce24bdea9811636ae1079ee/210460614558?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,3079419975625,.\GenericSetup.exe,fffd5cc10b8005fb12c592d13fead02f,246b1ee6e676d9e0012b5f9f5b68d98b4bb81597d6c739ff8377e1af1fbeafa4,ADMW-USXHJXE,"Prevention/Quarantine, process was blocked from execution and quarantine was attempted.","Severity: Low	Objective: Falcon Detection Method	Tactic: Machine Learning	Technique: Adware/PUP	Disposition: Prevention/Quarantine, process was blocked from execution and quarantine was attempted.	Scenario: NGAV	Description: This file meets the Adware/PUP algorithm's medium-confidence threshold.	AV Hits: 0	Host Name: W-523593	Device Type: Workstation	Process ID: 3079429147353	File Name: GenericSetup.exe	Command Line: .\GenericSetup.exe	SHA256: 246b1ee6e676d9e0012b5f9f5b68d98b4bb81597d6c739ff8377e1af1fbeafa4	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/55198fdd3ce24bdea9811636ae1079ee/210460614558?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1653082453,1653089653
87a24226f33a42d1a19c24053061654c,73102f3a739d4c028cccc3b3ac54f791,W-507467,7.86829998192017E+018,Medium,Falcon Detection Method,Custom Intelligence,Indicator of Compromise,1920667334421,EXCEL.EXE,A domain matched a Custom Intelligence Indicator (Custom IOC).,Company X,20/05/22 17:41,Intel Detection,true_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/73102f3a739d4c028cccc3b3ac54f791/7868299981920172766?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,1915799739312,"""C:\Program Files (x86)\Microsoft Office\Office15\EXCEL.EXE"" /dde",27170fe19d0b81218c9108d332ea0b02,66cb80df00d620c824c075b2cca9a19f250103ca8861f2b8b6f18f033952e6b0,IT83706,"Detection, standard detection.","Severity: Medium	Objective: Falcon Detection Method	Tactic: Custom Intelligence	Technique: Indicator of Compromise	Disposition: Detection, standard detection.	Scenario: Intel Detection	Description: A domain matched a Custom Intelligence Indicator (Custom IOC).	AV Hits: 0	Host Name: W-507467	Device Type: Workstation	Process ID: 1920667334421	File Name: EXCEL.EXE	Command Line: ""C:\Program Files (x86)\Microsoft Office\Office15\EXCEL.EXE"" /dde	SHA256: 66cb80df00d620c824c075b2cca9a19f250103ca8861f2b8b6f18f033952e6b0	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/73102f3a739d4c028cccc3b3ac54f791/7868299981920172766?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1653064900,1653072100
87a24226f33a42d1a19c24053061654c,c497821b165c45e6b06c6c0007ab4291,BGSOARS10,274878741037,High,Keep Access,Defense Evasion,Disable or Modify Tools,1642119045371,regedit.exe,A process attempted to modify Falcon sensor configuration via the registry. This is indicative of an attempt to tamper with Falcon sensor. Investigate the registry operation and process tree.,Company X,20/05/22 12:37,Suspicious Activity,false_positive,0,Server,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/c497821b165c45e6b06c6c0007ab4291/274878741037?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,1642097210830,"""C:\Windows\regedit.exe"" ",34cd52eeda44a3f616eb52fe38b54529,45a9f75d4cf3457b24ced2123e98e70ff0b709d736544856992f08b234b592f1,adms-bgnlzrv,Policy Disabled + Registry Operation Blocked,"Severity: High	Objective: Keep Access	Tactic: Defense Evasion	Technique: Disable or Modify Tools	Disposition: Policy Disabled + Registry Operation Blocked	Scenario: Suspicious Activity	Description: A process attempted to modify Falcon sensor configuration via the registry. This is indicative of an attempt to tamper with Falcon sensor. Investigate the registry operation and process tree.	AV Hits: 0	Host Name: BGSOARS10	Device Type: Server	Process ID: 1642119045371	File Name: regedit.exe	Command Line: ""C:\Windows\regedit.exe"" 	SHA256: 45a9f75d4cf3457b24ced2123e98e70ff0b709d736544856992f08b234b592f1	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/c497821b165c45e6b06c6c0007ab4291/274878741037?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1653046643,1653053843
87a24226f33a42d1a19c24053061654c,a8d3109737be4f319833e3473d887f15,BGSOARS15,219043425152,High,Keep Access,Defense Evasion,Disable or Modify Tools,1804385968371,regedit.exe,A process attempted to modify Falcon sensor configuration via the registry. This is indicative of an attempt to tamper with Falcon sensor. Investigate the registry operation and process tree.,Company X,20/05/22 12:29,Suspicious Activity,false_positive,0,Server,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/a8d3109737be4f319833e3473d887f15/219043425152?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,1804360421128,"""C:\Windows\regedit.exe"" ",34cd52eeda44a3f616eb52fe38b54529,45a9f75d4cf3457b24ced2123e98e70ff0b709d736544856992f08b234b592f1,adms-bgnlzrv,Policy Disabled + Registry Operation Blocked,"Severity: High	Objective: Keep Access	Tactic: Defense Evasion	Technique: Disable or Modify Tools	Disposition: Policy Disabled + Registry Operation Blocked	Scenario: Suspicious Activity	Description: A process attempted to modify Falcon sensor configuration via the registry. This is indicative of an attempt to tamper with Falcon sensor. Investigate the registry operation and process tree.	AV Hits: 0	Host Name: BGSOARS15	Device Type: Server	Process ID: 1804385968371	File Name: regedit.exe	Command Line: ""C:\Windows\regedit.exe"" 	SHA256: 45a9f75d4cf3457b24ced2123e98e70ff0b709d736544856992f08b234b592f1	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/a8d3109737be4f319833e3473d887f15/219043425152?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1653046141,1653053341
87a24226f33a42d1a19c24053061654c,071bcf9db7a648fc8e75b3426b643aa9,387F38904BF846B,4.2245678971788E+017,High,Keep Access,Defense Evasion,Disable or Modify Tools,4.2245678958576E+017,reg.exe,A process attempted to modify Falcon sensor configuration via the registry. This is indicative of an attempt to tamper with Falcon sensor. Investigate the registry operation and process tree.,Company X,20/05/22 12:24,Suspicious Activity,in_progress,0,Server,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/071bcf9db7a648fc8e75b3426b643aa9/422456789717880395?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,4.22456787865047E+017,"reg  ADD HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\CSAgent\Sim /v AG /t REG_BINARY /d """" /f",8a93acac33151793f8d52000071c0b06,19316d4266d0b776d9b2a05d5903d8cbc8f0ea1520e9c2a7e6d5960b6fa4dcaf,ImageBuilderAdmin,Policy Disabled + Registry Operation Blocked,"Severity: High	Objective: Keep Access	Tactic: Defense Evasion	Technique: Disable or Modify Tools	Disposition: Policy Disabled + Registry Operation Blocked	Scenario: Suspicious Activity	Description: A process attempted to modify Falcon sensor configuration via the registry. This is indicative of an attempt to tamper with Falcon sensor. Investigate the registry operation and process tree.	AV Hits: 0	Host Name: 387F38904BF846B	Device Type: Server	Process ID: 422456789585759725	File Name: reg.exe	Command Line: reg  ADD HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\CSAgent\Sim /v AG /t REG_BINARY /d """" /f	SHA256: 19316d4266d0b776d9b2a05d5903d8cbc8f0ea1520e9c2a7e6d5960b6fa4dcaf	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/071bcf9db7a648fc8e75b3426b643aa9/422456789717880395?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1653045895,1653053095
87a24226f33a42d1a19c24053061654c,9bb14683286f408686e517f240401e53,W-518519,532581217939,Medium,Falcon Detection Method,Custom Intelligence,Indicator of Attack,1397391860626,Rar.exe,A process triggered a medium severity custom rule.,Company X,20/05/22 11:38,Suspicious Activity,true_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/9bb14683286f408686e517f240401e53/532581217939?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,1357664816147,"""C:\Users\petk5702\Desktop\Winrar\Rar.exe"" ",d0b7da7a0a5fa690412130cca7fc94be,889c491c1fbf6386c11574b18bc320e9399d18271a22f1f3b29aecf26f1af531,petk5702,"Detection, standard detection.","Severity: Medium	Objective: Falcon Detection Method	Tactic: Custom Intelligence	Technique: Indicator of Attack	Disposition: Detection, standard detection.	Scenario: Suspicious Activity	Description: A process triggered a medium severity custom rule.	AV Hits: 0	Host Name: W-518519	Device Type: Workstation	Process ID: 1397391860626	File Name: Rar.exe	Command Line: ""C:\Users\petk5702\Desktop\Winrar\Rar.exe"" 	SHA256: 889c491c1fbf6386c11574b18bc320e9399d18271a22f1f3b29aecf26f1af531	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/9bb14683286f408686e517f240401e53/532581217939?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1653043107,1653050307
87a24226f33a42d1a19c24053061654c,24a4399d4ca042f499ff8c04c4116968,W-525719,794571362797,Low,Falcon Detection Method,Machine Learning,Adware/PUP,2553239336029,ImportCert_gfaYYG.exe,This file meets the Adware/PUP Anti-malware ML algorithm's medium-confidence threshold.,Company X,20/05/22 04:24,NGAV,true_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/24a4399d4ca042f499ff8c04c4116968/794571362797?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,2553154077652,"""C:\Program Files (x86)\GFA\Ã¥â€ºÂ½Ã¥Â¯Å’Ã¥Â®â€°Ã¤Â¸â€œÃ§â€Â¨Ã¥Â·Â¥Ã¥â€¦Â·\ImportCert_gfaYYG.exe""",4600e82e130d2cc53756ac5da8b6eb29,fead18d879c7b63139fe6c186680ca39a60fb7b4460953ef90bfe83a4c0887d1,ADMW-FSZHANG,"Prevention/Quarantine, process was blocked from execution and quarantine was attempted.","Severity: Low	Objective: Falcon Detection Method	Tactic: Machine Learning	Technique: Adware/PUP	Disposition: Prevention/Quarantine, process was blocked from execution and quarantine was attempted.	Scenario: NGAV	Description: This file meets the Adware/PUP Anti-malware ML algorithm's medium-confidence threshold.	AV Hits: 0	Host Name: W-525719	Device Type: Workstation	Process ID: 2553239336029	File Name: ImportCert_gfaYYG.exe	Command Line: ""C:\Program Files (x86)\GFA\Ã¥â€ºÂ½Ã¥Â¯Å’Ã¥Â®â€°Ã¤Â¸â€œÃ§â€Â¨Ã¥Â·Â¥Ã¥â€¦Â·\ImportCert_gfaYYG.exe""	SHA256: fead18d879c7b63139fe6c186680ca39a60fb7b4460953ef90bfe83a4c0887d1	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/24a4399d4ca042f499ff8c04c4116968/794571362797?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1653017080,1653024280
87a24226f33a42d1a19c24053061654c,24a4399d4ca042f499ff8c04c4116968,W-525719,794571362797,Low,Falcon Detection Method,Machine Learning,Adware/PUP,2553240713468,ImportCert_2048.exe,This file meets the Adware/PUP Anti-malware ML algorithm's low-confidence threshold.,Company X,20/05/22 04:24,NGAV,true_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/24a4399d4ca042f499ff8c04c4116968/794571362797?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,2553154077652,"""C:\Program Files (x86)\GFA\Ã¥â€ºÂ½Ã¥Â¯Å’Ã¥Â®â€°Ã¤Â¸â€œÃ§â€Â¨Ã¥Â·Â¥Ã¥â€¦Â·\ImportCert_2048.exe""",f53fbd62d37ece9e255434e36689b248,a4c2076e54120289bd3558743316c2cddd1456b3c36f236afdca9b4c869ff8c9,ADMW-FSZHANG,"Prevention/Quarantine, process was blocked from execution and quarantine was attempted.","Severity: Low	Objective: Falcon Detection Method	Tactic: Machine Learning	Technique: Adware/PUP	Disposition: Prevention/Quarantine, process was blocked from execution and quarantine was attempted.	Scenario: NGAV	Description: This file meets the Adware/PUP Anti-malware ML algorithm's low-confidence threshold.	AV Hits: 0	Host Name: W-525719	Device Type: Workstation	Process ID: 2553240713468	File Name: ImportCert_2048.exe	Command Line: ""C:\Program Files (x86)\GFA\Ã¥â€ºÂ½Ã¥Â¯Å’Ã¥Â®â€°Ã¤Â¸â€œÃ§â€Â¨Ã¥Â·Â¥Ã¥â€¦Â·\ImportCert_2048.exe""	SHA256: a4c2076e54120289bd3558743316c2cddd1456b3c36f236afdca9b4c869ff8c9	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/24a4399d4ca042f499ff8c04c4116968/794571362797?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1653017080,1653024280
87a24226f33a42d1a19c24053061654c,24a4399d4ca042f499ff8c04c4116968,W-525719,794571362797,Low,Falcon Detection Method,Machine Learning,Adware/PUP,2553154077652,caInstall.tmp,A file written to the file-system surpassed a low-confidence adware detection threshold.,Company X,20/05/22 04:24,NGAV,true_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/24a4399d4ca042f499ff8c04c4116968/794571362797?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,2553152114640,"""C:\Users\ADMW-F~1\AppData\Local\Temp\is-LMAJC.tmp\caInstall.tmp"" /SL5=""$230A3C,3617985,56832,C:\Users\yzhou1\Desktop\ePass3003_SimpChinese_gfa\caInstall.exe"" ",db9f1fccd4f084ec8c899b0a46e8db67,68ae4e6276543006deb17e707cad79a96154258e83c1e1c96be23dd61b3d58ef,ADMW-FSZHANG,"Detection, standard detection.","Severity: Low	Objective: Falcon Detection Method	Tactic: Machine Learning	Technique: Adware/PUP	Disposition: Detection, standard detection.	Scenario: NGAV	Description: A file written to the file-system surpassed a low-confidence adware detection threshold.	AV Hits: 0	Host Name: W-525719	Device Type: Workstation	Process ID: 2553154077652	File Name: caInstall.tmp	Command Line: ""C:\Users\ADMW-F~1\AppData\Local\Temp\is-LMAJC.tmp\caInstall.tmp"" /SL5=""$230A3C,3617985,56832,C:\Users\yzhou1\Desktop\ePass3003_SimpChinese_gfa\caInstall.exe"" 	SHA256: 68ae4e6276543006deb17e707cad79a96154258e83c1e1c96be23dd61b3d58ef	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/24a4399d4ca042f499ff8c04c4116968/794571362797?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1653017051,1653024251
87a24226f33a42d1a19c24053061654c,24a4399d4ca042f499ff8c04c4116968,W-525719,794571362797,Low,Falcon Detection Method,Machine Learning,Adware/PUP,2553154077652,caInstall.tmp,A file written to the file-system surpassed a medium-confidence adware detection threshold.,Company X,20/05/22 04:24,NGAV,true_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/24a4399d4ca042f499ff8c04c4116968/794571362797?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,2553152114640,"""C:\Users\ADMW-F~1\AppData\Local\Temp\is-LMAJC.tmp\caInstall.tmp"" /SL5=""$230A3C,3617985,56832,C:\Users\yzhou1\Desktop\ePass3003_SimpChinese_gfa\caInstall.exe"" ",db9f1fccd4f084ec8c899b0a46e8db67,68ae4e6276543006deb17e707cad79a96154258e83c1e1c96be23dd61b3d58ef,ADMW-FSZHANG,"Detection, standard detection.","Severity: Low	Objective: Falcon Detection Method	Tactic: Machine Learning	Technique: Adware/PUP	Disposition: Detection, standard detection.	Scenario: NGAV	Description: A file written to the file-system surpassed a medium-confidence adware detection threshold.	AV Hits: 0	Host Name: W-525719	Device Type: Workstation	Process ID: 2553154077652	File Name: caInstall.tmp	Command Line: ""C:\Users\ADMW-F~1\AppData\Local\Temp\is-LMAJC.tmp\caInstall.tmp"" /SL5=""$230A3C,3617985,56832,C:\Users\yzhou1\Desktop\ePass3003_SimpChinese_gfa\caInstall.exe"" 	SHA256: 68ae4e6276543006deb17e707cad79a96154258e83c1e1c96be23dd61b3d58ef	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/24a4399d4ca042f499ff8c04c4116968/794571362797?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1653017047,1653024247
